Policy_Type_Id,Policy_Type,Policy_Type_Desc,Policy_Id,Policy_Name,Customer_ID,Premium_Amt,Policy_Term,Policy_Start_Dt,Policy_End_Dt,Next_Premium_Dt,Actual_Premium_Paid_Dt,Total_Policy_Amt,Premium_Amt_Paid_TillDate,Region
PT005,Home,Home insurance policy,11171,Home Policy 11171,584,10000,Monthly,2014-03-03,2015-03-03,2014-09-06,2014-08-07,600000,3165.21,NORTH
PT004,Health,Health insurance policy,11172,Health Policy 11172,584,10000,Monthly,2020-05-08,2021-05-08,2021-07-22,2021-06-22,200000,6209.4,NORTH
PT004,Health,Health insurance policy,11173,Health Policy 11173,584,25000,Annual,2017-05-20,2022-05-19,2018-09-27,2018-08-28,300000,20981.12,NORTH
PT003,Term,Term life insurance policy,11174,Term Policy 11174,585,12500,Monthly,2010-05-15,2011-05-15,2010-10-24,2010-09-24,800000,5323.84,WEST
PT003,Term,Term life insurance policy,11175,Term Policy 11175,585,7500,Monthly,2006-06-15,2007-06-15,2007-04-07,2007-03-08,600000,3910.76,WEST
PT005,Home,Home insurance policy,11176,Home Policy 11176,586,25000,Monthly,2014-12-14,2015-12-14,2015-10-06,2015-09-06,300000,13753.76,NORTH
PT001,Auto,Auto insurance policy,11177,Auto Policy 11177,586,25000,Quarterly,2018-07-20,2020-07-19,2019-01-21,2018-12-22,300000,13088.71,NORTH
PT001,Auto,Auto insurance policy,11178,Auto Policy 11178,586,5000,Annual,2005-02-26,2010-02-25,2006-04-08,2006-03-09,800000,2422.21,NORTH
PT004,Health,Health insurance policy,11179,Health Policy 11179,587,25000,Monthly,2013-08-23,2014-08-23,2014-03-04,2014-02-02,500000,20458.75,NORTH
PT005,Home,Home insurance policy,11180,Home Policy 11180,587,25000,Annual,2007-09-19,2012-09-17,2008-10-14,2008-09-14,600000,22311.15,NORTH
PT001,Auto,Auto insurance policy,11181,Auto Policy 11181,587,25000,Quarterly,2014-11-02,2016-11-01,2015-01-31,2015-01-01,800000,10126.85,NORTH
PT001,Auto,Auto insurance policy,11182,Auto Policy 11182,588,20000,Quarterly,2013-02-24,2015-02-24,2014-03-13,2014-02-11,600000,13094.82,SOUTH
PT004,Health,Health insurance policy,11183,Health Policy 11183,588,7500,Monthly,2007-10-14,2008-10-13,2008-04-25,2008-03-26,1000000,5479.19,SOUTH
PT001,Auto,Auto insurance policy,11184,Auto Policy 11184,589,12500,Quarterly,2008-10-16,2010-10-16,2009-06-06,2009-05-07,800000,3742.06,WEST
PT002,WholeLife,Whole life insurance policy,11185,WholeLife Policy 11185,589,10000,Monthly,2015-10-29,2016-10-28,2016-06-13,2016-05-14,200000,6494.25,WEST
PT001,Auto,Auto insurance policy,11186,Auto Policy 11186,589,12500,Annual,2015-04-12,2020-04-10,2015-10-14,2015-09-14,1000000,9123.58,WEST
PT003,Term,Term life insurance policy,11187,Term Policy 11187,590,10000,Quarterly,2020-06-16,2022-06-16,2021-04-02,2021-03-03,1000000,6896.93,SOUTH
PT005,Home,Home insurance policy,11188,Home Policy 11188,590,5000,Annual,2011-03-06,2016-03-04,2011-07-15,2011-06-15,1000000,1518.08,SOUTH
PT001,Auto,Auto insurance policy,11189,Auto Policy 11189,591,15000,Quarterly,2009-12-16,2011-12-16,2011-02-14,2011-01-15,400000,6057.79,WEST
PT002,WholeLife,Whole life insurance policy,11190,WholeLife Policy 11190,591,10000,Annual,2017-09-25,2022-09-24,2018-11-24,2018-10-25,500000,5079.04,WEST
PT002,WholeLife,Whole life insurance policy,11191,WholeLife Policy 11191,592,7500,Monthly,2020-08-04,2021-08-04,2021-03-01,2021-01-30,600000,6010.53,EAST
PT003,Term,Term life insurance policy,11192,Term Policy 11192,592,5000,Monthly,2019-04-14,2020-04-13,2019-09-29,2019-08-30,1000000,3041.31,EAST
PT005,Home,Home insurance policy,11193,Home Policy 11193,593,10000,Quarterly,2005-04-09,2007-04-09,2006-02-23,2006-01-24,800000,7218.2,NORTH
PT004,Health,Health insurance policy,11194,Health Policy 11194,594,7500,Annual,2015-09-13,2020-09-11,2016-10-06,2016-09-06,400000,2318.35,EAST
PT005,Home,Home insurance policy,11195,Home Policy 11195,594,10000,Annual,2012-01-19,2017-01-17,2013-06-05,2013-05-06,500000,8482.58,EAST
PT002,WholeLife,Whole life insurance policy,11196,WholeLife Policy 11196,594,7500,Quarterly,2016-10-12,2018-10-12,2018-03-15,2018-02-13,500000,3494.33,EAST
PT001,Auto,Auto insurance policy,11197,Auto Policy 11197,595,10000,Monthly,2012-09-05,2013-09-05,2013-02-26,2013-01-27,300000,3050.62,WEST
PT005,Home,Home insurance policy,11198,Home Policy 11198,595,7500,Annual,2007-09-07,2012-09-05,2008-07-18,2008-06-18,400000,3911.44,WEST
PT001,Auto,Auto insurance policy,11199,Auto Policy 11199,595,20000,Monthly,2016-10-03,2017-10-03,2017-06-06,2017-05-07,300000,13299.42,WEST
PT001,Auto,Auto insurance policy,11200,Auto Policy 11200,596,5000,Annual,2012-05-23,2017-05-22,2013-05-01,2013-04-01,400000,4365.8,SOUTH
