Policy_Id,Customer_ID,Premium_Amt,Total_Policy_Amt,Premium_Amt_Paid_TillDate,Next_Premium_Dt,Actual_Premium_Paid_Dt,Region
10141,70,7500,200000,4326.66,2010-04-06,2009-12-25,SOUTH
10141,70,7500,200000,4326.66,2010-04-06,2010-01-24,SOUTH
10141,70,7500,200000,4326.66,2010-04-06,2010-02-23,SOUTH
10141,70,7500,200000,4326.66,2010-04-06,2010-03-25,SOUTH
10142,71,7500,500000,4666.65,2017-02-01,2016-06-24,WEST
10143,71,10000,500000,7011.75,2006-08-18,2006-04-05,WEST
10143,71,10000,500000,7011.75,2006-08-18,2006-05-05,WEST
10143,71,10000,500000,7011.75,2006-08-18,2006-06-04,WEST
10143,71,10000,500000,7011.75,2006-08-18,2006-07-04,WEST
10143,71,10000,500000,7011.75,2006-08-18,2006-08-03,WEST
10144,72,5000,400000,2229.74,2014-04-23,2013-08-30,SOUTH
10144,72,5000,400000,2229.74,2014-04-23,2013-09-29,SOUTH
10144,72,5000,400000,2229.74,2014-04-23,2013-10-29,SOUTH
10145,72,7500,800000,3832.16,2018-12-28,2017-08-01,SOUTH
10146,73,25000,800000,12417.06,2012-11-23,2011-06-23,NORTH
10146,73,25000,800000,12417.06,2012-11-23,2011-07-23,NORTH
10146,73,25000,800000,12417.06,2012-11-23,2011-08-22,NORTH
10146,73,25000,800000,12417.06,2012-11-23,2011-09-21,NORTH
10147,73,15000,200000,5181.73,2008-06-30,2008-02-18,NORTH
10147,73,15000,200000,5181.73,2008-06-30,2008-03-19,NORTH
10147,73,15000,200000,5181.73,2008-06-30,2008-04-18,NORTH
10148,74,15000,1000000,3928.71,2013-03-19,2012-07-10,WEST
10148,74,15000,1000000,3928.71,2013-03-19,2012-08-09,WEST
10148,74,15000,1000000,3928.71,2013-03-19,2012-09-08,WEST
10149,74,12500,300000,6543.55,2020-04-09,2019-05-01,WEST
10149,74,12500,300000,6543.55,2020-04-09,2019-05-31,WEST
10149,74,12500,300000,6543.55,2020-04-09,2019-06-30,WEST
10149,74,12500,300000,6543.55,2020-04-09,2019-07-30,WEST
10150,75,25000,500000,14692.67,2010-01-15,2009-06-21,NORTH
10151,75,10000,500000,7178.99,2012-09-20,2011-10-10,NORTH
10152,75,7500,400000,6519.14,2006-03-09,2005-08-08,NORTH
10152,75,7500,400000,6519.14,2006-03-09,2005-09-07,NORTH
10152,75,7500,400000,6519.14,2006-03-09,2005-10-07,NORTH
10153,76,20000,400000,6511.21,2008-07-14,2007-10-15,NORTH
10153,76,20000,400000,6511.21,2008-07-14,2007-11-14,NORTH
10153,76,20000,400000,6511.21,2008-07-14,2007-12-14,NORTH
10154,76,25000,400000,22400.83,2006-06-30,2005-08-22,NORTH
10154,76,25000,400000,22400.83,2006-06-30,2005-09-21,NORTH
10155,76,10000,600000,5959.02,2019-04-10,2018-06-08,NORTH
10156,77,10000,600000,6026.85,2021-10-06,2020-07-28,EAST
10156,77,10000,600000,6026.85,2021-10-06,2020-08-27,EAST
10157,77,5000,300000,2613.65,2009-04-07,2008-08-27,EAST
10157,77,5000,300000,2613.65,2009-04-07,2008-09-26,EAST
10157,77,5000,300000,2613.65,2009-04-07,2008-10-26,EAST
10157,77,5000,300000,2613.65,2009-04-07,2008-11-25,EAST
10157,77,5000,300000,2613.65,2009-04-07,2008-12-25,EAST
10158,78,5000,400000,2468.3,2013-09-07,2013-01-06,EAST
10158,78,5000,400000,2468.3,2013-09-07,2013-02-05,EAST
10158,78,5000,400000,2468.3,2013-09-07,2013-03-07,EAST
10158,78,5000,400000,2468.3,2013-09-07,2013-04-06,EAST
10158,78,5000,400000,2468.3,2013-09-07,2013-05-06,EAST
10159,78,10000,600000,8554.22,2007-02-26,2006-02-04,EAST
10159,78,10000,600000,8554.22,2007-02-26,2006-03-06,EAST
10159,78,10000,600000,8554.22,2007-02-26,2006-04-05,EAST
10159,78,10000,600000,8554.22,2007-02-26,2006-05-05,EAST
10159,78,10000,600000,8554.22,2007-02-26,2006-06-04,EAST
10160,78,7500,1000000,4643.5,2009-08-23,2009-05-07,EAST
10161,79,25000,1000000,18997.85,2013-05-11,2012-03-27,NORTH
10161,79,25000,1000000,18997.85,2013-05-11,2012-04-26,NORTH
10161,79,25000,1000000,18997.85,2013-05-11,2012-05-26,NORTH
10162,80,15000,400000,4509.03,2008-06-20,2007-02-25,SOUTH
10163,80,10000,1000000,4883.96,2017-06-19,2016-08-15,SOUTH
10164,81,15000,300000,4978.38,2011-03-20,2009-11-20,WEST
10164,81,15000,300000,4978.38,2011-03-20,2009-12-20,WEST
10164,81,15000,300000,4978.38,2011-03-20,2010-01-19,WEST
10165,82,25000,600000,14644.47,2021-08-18,2020-06-20,WEST
10165,82,25000,600000,14644.47,2021-08-18,2020-07-20,WEST
10165,82,25000,600000,14644.47,2021-08-18,2020-08-19,WEST
10166,82,5000,200000,1459.31,2015-09-03,2014-05-12,WEST
10166,82,5000,200000,1459.31,2015-09-03,2014-06-11,WEST
10166,82,5000,200000,1459.31,2015-09-03,2014-07-11,WEST
10167,82,10000,800000,2973.1,2016-06-05,2015-10-04,WEST
10168,83,7500,800000,1650.99,2017-04-28,2016-09-25,EAST
10168,83,7500,800000,1650.99,2017-04-28,2016-10-25,EAST
10169,83,25000,800000,17040.83,2010-05-08,2009-12-27,EAST
10169,83,25000,800000,17040.83,2010-05-08,2010-01-26,EAST
10169,83,25000,800000,17040.83,2010-05-08,2010-02-25,EAST
10169,83,25000,800000,17040.83,2010-05-08,2010-03-27,EAST
10169,83,25000,800000,17040.83,2010-05-08,2010-04-26,EAST
10170,84,5000,500000,3670.58,2010-11-03,2009-09-16,SOUTH
10170,84,5000,500000,3670.58,2010-11-03,2009-10-16,SOUTH
10171,84,25000,500000,12546.83,2007-12-20,2006-09-29,SOUTH
10171,84,25000,500000,12546.83,2007-12-20,2006-10-29,SOUTH
10171,84,25000,500000,12546.83,2007-12-20,2006-11-28,SOUTH
10171,84,25000,500000,12546.83,2007-12-20,2006-12-28,SOUTH
10171,84,25000,500000,12546.83,2007-12-20,2007-01-27,SOUTH
10172,85,15000,600000,7925.36,2005-12-25,2005-09-26,WEST
10173,86,20000,200000,5351.05,2007-09-16,2006-06-27,NORTH
10173,86,20000,200000,5351.05,2007-09-16,2006-07-27,NORTH
10174,86,15000,300000,10041.31,2018-12-02,2018-07-01,NORTH
10175,87,10000,600000,4465.42,2008-12-01,2008-04-07,NORTH
10175,87,10000,600000,4465.42,2008-12-01,2008-05-07,NORTH
10175,87,10000,600000,4465.42,2008-12-01,2008-06-06,NORTH
10176,88,15000,200000,11605.66,2010-09-23,2010-06-05,EAST
10176,88,15000,200000,11605.66,2010-09-23,2010-07-05,EAST
10176,88,15000,200000,11605.66,2010-09-23,2010-08-04,EAST
10177,88,20000,300000,6404.83,2017-06-03,2016-11-11,EAST
10177,88,20000,300000,6404.83,2017-06-03,2016-12-11,EAST
10177,88,20000,300000,6404.83,2017-06-03,2017-01-10,EAST
10177,88,20000,300000,6404.83,2017-06-03,2017-02-09,EAST
10177,88,20000,300000,6404.83,2017-06-03,2017-03-11,EAST
10178,88,5000,300000,3979.54,2005-12-20,2005-02-05,EAST
10178,88,5000,300000,3979.54,2005-12-20,2005-03-07,EAST
10178,88,5000,300000,3979.54,2005-12-20,2005-04-06,EAST
10178,88,5000,300000,3979.54,2005-12-20,2005-05-06,EAST
10178,88,5000,300000,3979.54,2005-12-20,2005-06-05,EAST
10179,89,7500,500000,6528.18,2021-10-07,2020-08-29,WEST
10180,89,12500,300000,4491.1,2013-11-04,2012-12-16,WEST
10180,89,12500,300000,4491.1,2013-11-04,2013-01-15,WEST
10180,89,12500,300000,4491.1,2013-11-04,2013-02-14,WEST
10180,89,12500,300000,4491.1,2013-11-04,2013-03-16,WEST
10180,89,12500,300000,4491.1,2013-11-04,2013-04-15,WEST
10181,90,5000,600000,2735.36,2008-02-16,2007-10-10,EAST
10181,90,5000,600000,2735.36,2008-02-16,2007-11-09,EAST
10181,90,5000,600000,2735.36,2008-02-16,2007-12-09,EAST
10181,90,5000,600000,2735.36,2008-02-16,2008-01-08,EAST
10181,90,5000,600000,2735.36,2008-02-16,2008-02-07,EAST
10182,91,5000,200000,2727.99,2018-02-13,2017-07-01,WEST
10182,91,5000,200000,2727.99,2018-02-13,2017-07-31,WEST
10182,91,5000,200000,2727.99,2018-02-13,2017-08-30,WEST
10182,91,5000,200000,2727.99,2018-02-13,2017-09-29,WEST
10182,91,5000,200000,2727.99,2018-02-13,2017-10-29,WEST
10183,91,15000,800000,10213.99,2011-12-18,2011-05-13,WEST
10183,91,15000,800000,10213.99,2011-12-18,2011-06-12,WEST
10183,91,15000,800000,10213.99,2011-12-18,2011-07-12,WEST
10184,92,10000,1000000,3321.49,2018-03-10,2017-06-04,EAST
10184,92,10000,1000000,3321.49,2018-03-10,2017-07-04,EAST
10184,92,10000,1000000,3321.49,2018-03-10,2017-08-03,EAST
10184,92,10000,1000000,3321.49,2018-03-10,2017-09-02,EAST
10184,92,10000,1000000,3321.49,2018-03-10,2017-10-02,EAST
10185,92,10000,300000,8991.06,2015-11-07,2015-09-02,EAST
10185,92,10000,300000,8991.06,2015-11-07,2015-10-02,EAST
10185,92,10000,300000,8991.06,2015-11-07,2015-11-01,EAST
10186,93,15000,800000,3892.56,2015-01-02,2013-11-22,WEST
10187,93,20000,600000,14380.05,2014-03-01,2013-11-09,WEST
10187,93,20000,600000,14380.05,2014-03-01,2013-12-09,WEST
10187,93,20000,600000,14380.05,2014-03-01,2014-01-08,WEST
10187,93,20000,600000,14380.05,2014-03-01,2014-02-07,WEST
10188,94,10000,300000,7908.21,2014-02-26,2013-02-27,NORTH
10189,95,20000,500000,14707.44,2010-10-11,2010-03-23,WEST
10189,95,20000,500000,14707.44,2010-10-11,2010-04-22,WEST
10189,95,20000,500000,14707.44,2010-10-11,2010-05-22,WEST
10190,95,25000,1000000,16267.05,2019-08-09,2018-04-26,WEST
10190,95,25000,1000000,16267.05,2019-08-09,2018-05-26,WEST
10190,95,25000,1000000,16267.05,2019-08-09,2018-06-25,WEST
10190,95,25000,1000000,16267.05,2019-08-09,2018-07-25,WEST
10191,96,15000,500000,8369.85,2016-07-07,2015-09-03,SOUTH
10192,96,5000,400000,2740.46,2016-01-18,2015-03-14,SOUTH
10192,96,5000,400000,2740.46,2016-01-18,2015-04-13,SOUTH
10192,96,5000,400000,2740.46,2016-01-18,2015-05-13,SOUTH
10193,97,20000,200000,4955.2,2006-12-30,2005-09-01,EAST
10193,97,20000,200000,4955.2,2006-12-30,2005-10-01,EAST
10193,97,20000,200000,4955.2,2006-12-30,2005-10-31,EAST
10194,97,15000,800000,4603.73,2009-08-22,2009-01-07,EAST
10195,97,25000,200000,18153.17,2020-01-26,2018-12-24,EAST
10195,97,25000,200000,18153.17,2020-01-26,2019-01-23,EAST
10196,98,20000,500000,11067.13,2010-05-20,2009-07-13,WEST
10197,98,15000,200000,3331.78,2013-12-10,2012-09-15,WEST
10198,99,10000,1000000,5097.89,2014-04-18,2013-08-09,SOUTH
10198,99,10000,1000000,5097.89,2014-04-18,2013-09-08,SOUTH
10198,99,10000,1000000,5097.89,2014-04-18,2013-10-08,SOUTH
10198,99,10000,1000000,5097.89,2014-04-18,2013-11-07,SOUTH
10198,99,10000,1000000,5097.89,2014-04-18,2013-12-07,SOUTH
10199,99,15000,800000,11183.52,2007-02-09,2005-09-27,SOUTH
10200,100,7500,400000,3542.67,2017-03-11,2016-01-10,EAST
10201,100,12500,800000,8497.02,2018-09-13,2017-10-05,EAST
10201,100,12500,800000,8497.02,2018-09-13,2017-11-04,EAST
10201,100,12500,800000,8497.02,2018-09-13,2017-12-04,EAST
10201,100,12500,800000,8497.02,2018-09-13,2018-01-03,EAST
10202,100,15000,1000000,8320.19,2015-12-03,2015-07-16,EAST
10203,101,12500,600000,5586.68,2017-03-17,2016-02-05,NORTH
10203,101,12500,600000,5586.68,2017-03-17,2016-03-06,NORTH
10203,101,12500,600000,5586.68,2017-03-17,2016-04-05,NORTH
10203,101,12500,600000,5586.68,2017-03-17,2016-05-05,NORTH
10204,101,5000,600000,1448.69,2012-06-01,2012-03-10,NORTH
10204,101,5000,600000,1448.69,2012-06-01,2012-04-09,NORTH
10204,101,5000,600000,1448.69,2012-06-01,2012-05-09,NORTH
10205,102,25000,800000,11660.03,2018-09-27,2018-02-05,SOUTH
10205,102,25000,800000,11660.03,2018-09-27,2018-03-07,SOUTH
10205,102,25000,800000,11660.03,2018-09-27,2018-04-06,SOUTH
10205,102,25000,800000,11660.03,2018-09-27,2018-05-06,SOUTH
10206,102,12500,400000,8285.85,2012-12-25,2012-09-28,SOUTH
10206,102,12500,400000,8285.85,2012-12-25,2012-10-28,SOUTH
10206,102,12500,400000,8285.85,2012-12-25,2012-11-27,SOUTH
10206,102,12500,400000,8285.85,2012-12-25,2012-12-27,SOUTH
10206,102,12500,400000,8285.85,2012-12-25,2013-01-26,SOUTH
10207,103,15000,200000,10223.91,2020-12-23,2019-07-16,EAST
10208,104,5000,600000,1130.82,2013-03-11,2012-07-28,EAST
10208,104,5000,600000,1130.82,2013-03-11,2012-08-27,EAST
10208,104,5000,600000,1130.82,2013-03-11,2012-09-26,EAST
10209,104,12500,400000,8589.64,2017-12-07,2017-09-28,EAST
10209,104,12500,400000,8589.64,2017-12-07,2017-10-28,EAST
10210,105,15000,500000,9011.66,2012-09-18,2012-02-06,SOUTH
10210,105,15000,500000,9011.66,2012-09-18,2012-03-07,SOUTH
10210,105,15000,500000,9011.66,2012-09-18,2012-04-06,SOUTH
10210,105,15000,500000,9011.66,2012-09-18,2012-05-06,SOUTH
10210,105,15000,500000,9011.66,2012-09-18,2012-06-05,SOUTH
10211,105,20000,300000,10954.24,2007-11-18,2007-03-31,SOUTH
10211,105,20000,300000,10954.24,2007-11-18,2007-04-30,SOUTH
10211,105,20000,300000,10954.24,2007-11-18,2007-05-30,SOUTH
10211,105,20000,300000,10954.24,2007-11-18,2007-06-29,SOUTH
10211,105,20000,300000,10954.24,2007-11-18,2007-07-29,SOUTH
10212,105,10000,400000,3412.31,2009-07-07,2008-09-27,SOUTH
10212,105,10000,400000,3412.31,2009-07-07,2008-10-27,SOUTH
10213,106,10000,400000,4081.24,2017-04-01,2017-01-07,EAST
10214,106,15000,800000,10535.92,2014-04-24,2014-01-07,EAST
10214,106,15000,800000,10535.92,2014-04-24,2014-02-06,EAST
10214,106,15000,800000,10535.92,2014-04-24,2014-03-08,EAST
10215,106,10000,400000,5965.0,2007-05-21,2007-02-16,EAST
10215,106,10000,400000,5965.0,2007-05-21,2007-03-18,EAST
10216,107,10000,1000000,6560.76,2014-11-07,2014-07-31,EAST
10216,107,10000,1000000,6560.76,2014-11-07,2014-08-30,EAST
10217,107,12500,800000,5241.84,2017-03-29,2016-04-27,EAST
10217,107,12500,800000,5241.84,2017-03-29,2016-05-27,EAST
10217,107,12500,800000,5241.84,2017-03-29,2016-06-26,EAST
10217,107,12500,800000,5241.84,2017-03-29,2016-07-26,EAST
10217,107,12500,800000,5241.84,2017-03-29,2016-08-25,EAST
10218,107,15000,600000,10051.38,2014-10-28,2014-01-09,EAST
10219,108,20000,600000,6611.55,2006-10-16,2005-06-02,SOUTH
10220,108,25000,800000,9688.88,2010-08-06,2009-10-11,SOUTH
10220,108,25000,800000,9688.88,2010-08-06,2009-11-10,SOUTH
10220,108,25000,800000,9688.88,2010-08-06,2009-12-10,SOUTH
10220,108,25000,800000,9688.88,2010-08-06,2010-01-09,SOUTH
10221,108,15000,800000,3628.76,2019-10-28,2018-10-13,SOUTH
10221,108,15000,800000,3628.76,2019-10-28,2018-11-12,SOUTH
10222,109,7500,300000,5097.86,2016-08-01,2015-05-17,NORTH
10222,109,7500,300000,5097.86,2016-08-01,2015-06-16,NORTH
10223,110,25000,1000000,6127.48,2015-08-23,2014-03-15,WEST
10223,110,25000,1000000,6127.48,2015-08-23,2014-04-14,WEST
10224,110,25000,400000,7810.23,2015-04-27,2014-04-02,WEST
10224,110,25000,400000,7810.23,2015-04-27,2014-05-02,WEST
10224,110,25000,400000,7810.23,2015-04-27,2014-06-01,WEST
10224,110,25000,400000,7810.23,2015-04-27,2014-07-01,WEST
10224,110,25000,400000,7810.23,2015-04-27,2014-07-31,WEST
10225,111,7500,200000,2507.56,2010-09-02,2010-04-19,NORTH
10225,111,7500,200000,2507.56,2010-09-02,2010-05-19,NORTH
10226,111,12500,600000,6192.67,2012-09-27,2011-12-19,NORTH
10226,111,12500,600000,6192.67,2012-09-27,2012-01-18,NORTH
10226,111,12500,600000,6192.67,2012-09-27,2012-02-17,NORTH
10226,111,12500,600000,6192.67,2012-09-27,2012-03-18,NORTH
10227,111,10000,300000,3808.78,2009-09-25,2009-07-13,NORTH
10228,112,25000,200000,13502.23,2010-02-14,2008-12-12,NORTH
10228,112,25000,200000,13502.23,2010-02-14,2009-01-11,NORTH
10228,112,25000,200000,13502.23,2010-02-14,2009-02-10,NORTH
10228,112,25000,200000,13502.23,2010-02-14,2009-03-12,NORTH
10228,112,25000,200000,13502.23,2010-02-14,2009-04-11,NORTH
10229,112,10000,600000,8070.2,2006-10-28,2006-03-30,NORTH
10229,112,10000,600000,8070.2,2006-10-28,2006-04-29,NORTH
10229,112,10000,600000,8070.2,2006-10-28,2006-05-29,NORTH
10230,113,5000,500000,3534.82,2021-05-28,2020-01-25,SOUTH
10230,113,5000,500000,3534.82,2021-05-28,2020-02-24,SOUTH
10230,113,5000,500000,3534.82,2021-05-28,2020-03-25,SOUTH
10230,113,5000,500000,3534.82,2021-05-28,2020-04-24,SOUTH
10230,113,5000,500000,3534.82,2021-05-28,2020-05-24,SOUTH
10231,113,15000,800000,12795.82,2011-02-28,2010-04-18,SOUTH
10231,113,15000,800000,12795.82,2011-02-28,2010-05-18,SOUTH
10232,114,12500,200000,7748.44,2017-04-11,2016-10-12,SOUTH
10232,114,12500,200000,7748.44,2017-04-11,2016-11-11,SOUTH
10232,114,12500,200000,7748.44,2017-04-11,2016-12-11,SOUTH
10232,114,12500,200000,7748.44,2017-04-11,2017-01-10,SOUTH
10233,114,20000,500000,14477.24,2013-09-05,2012-05-21,SOUTH
10233,114,20000,500000,14477.24,2013-09-05,2012-06-20,SOUTH
10233,114,20000,500000,14477.24,2013-09-05,2012-07-20,SOUTH
10233,114,20000,500000,14477.24,2013-09-05,2012-08-19,SOUTH
10233,114,20000,500000,14477.24,2013-09-05,2012-09-18,SOUTH
10234,114,7500,200000,2624.07,2014-11-23,2014-06-27,SOUTH
10234,114,7500,200000,2624.07,2014-11-23,2014-07-27,SOUTH
10235,115,25000,600000,13581.28,2014-05-27,2014-02-28,EAST
10236,115,10000,600000,5323.98,2021-06-13,2020-09-10,EAST
10236,115,10000,600000,5323.98,2021-06-13,2020-10-10,EAST
10236,115,10000,600000,5323.98,2021-06-13,2020-11-09,EAST
10236,115,10000,600000,5323.98,2021-06-13,2020-12-09,EAST
10237,116,12500,800000,9686.95,2008-12-06,2008-04-02,SOUTH
10237,116,12500,800000,9686.95,2008-12-06,2008-05-02,SOUTH
10238,117,20000,1000000,13669.55,2006-01-08,2005-10-13,EAST
10238,117,20000,1000000,13669.55,2006-01-08,2005-11-12,EAST
10238,117,20000,1000000,13669.55,2006-01-08,2005-12-12,EAST
10238,117,20000,1000000,13669.55,2006-01-08,2006-01-11,EAST
10238,117,20000,1000000,13669.55,2006-01-08,2006-02-10,EAST
10239,118,12500,400000,10886.73,2011-09-26,2010-09-04,EAST
10239,118,12500,400000,10886.73,2011-09-26,2010-10-04,EAST
10239,118,12500,400000,10886.73,2011-09-26,2010-11-03,EAST
10239,118,12500,400000,10886.73,2011-09-26,2010-12-03,EAST
10240,118,15000,1000000,12005.29,2020-11-12,2020-05-15,EAST
10240,118,15000,1000000,12005.29,2020-11-12,2020-06-14,EAST
10241,118,10000,400000,8554.26,2005-06-20,2005-03-06,EAST
10241,118,10000,400000,8554.26,2005-06-20,2005-04-05,EAST
10241,118,10000,400000,8554.26,2005-06-20,2005-05-05,EAST
10241,118,10000,400000,8554.26,2005-06-20,2005-06-04,EAST
10241,118,10000,400000,8554.26,2005-06-20,2005-07-04,EAST
10242,119,12500,800000,10195.34,2010-04-30,2009-09-20,NORTH
10242,119,12500,800000,10195.34,2010-04-30,2009-10-20,NORTH
10242,119,12500,800000,10195.34,2010-04-30,2009-11-19,NORTH
10243,120,25000,200000,18640.49,2007-01-29,2005-10-05,WEST
10243,120,25000,200000,18640.49,2007-01-29,2005-11-04,WEST
10243,120,25000,200000,18640.49,2007-01-29,2005-12-04,WEST
10244,120,12500,1000000,8777.13,2016-03-13,2015-07-27,WEST
10244,120,12500,1000000,8777.13,2016-03-13,2015-08-26,WEST
10245,120,10000,600000,4462.99,2008-11-07,2008-08-06,WEST
10245,120,10000,600000,4462.99,2008-11-07,2008-09-05,WEST
10245,120,10000,600000,4462.99,2008-11-07,2008-10-05,WEST
10245,120,10000,600000,4462.99,2008-11-07,2008-11-04,WEST
10246,121,20000,200000,4729.38,2013-07-24,2012-04-30,WEST
10246,121,20000,200000,4729.38,2013-07-24,2012-05-30,WEST
10246,121,20000,200000,4729.38,2013-07-24,2012-06-29,WEST
10246,121,20000,200000,4729.38,2013-07-24,2012-07-29,WEST
10246,121,20000,200000,4729.38,2013-07-24,2012-08-28,WEST
10247,121,25000,800000,5053.83,2019-06-28,2019-02-19,WEST
10247,121,25000,800000,5053.83,2019-06-28,2019-03-21,WEST
10247,121,25000,800000,5053.83,2019-06-28,2019-04-20,WEST
10247,121,25000,800000,5053.83,2019-06-28,2019-05-20,WEST
10248,121,10000,600000,2775.8,2019-05-17,2019-02-04,WEST
10248,121,10000,600000,2775.8,2019-05-17,2019-03-06,WEST
10248,121,10000,600000,2775.8,2019-05-17,2019-04-05,WEST
10248,121,10000,600000,2775.8,2019-05-17,2019-05-05,WEST
10248,121,10000,600000,2775.8,2019-05-17,2019-06-04,WEST
10249,122,25000,600000,12180.53,2020-09-08,2019-07-25,WEST
10249,122,25000,600000,12180.53,2020-09-08,2019-08-24,WEST
10249,122,25000,600000,12180.53,2020-09-08,2019-09-23,WEST
10250,123,7500,400000,5109.2,2016-02-19,2015-09-24,SOUTH
10250,123,7500,400000,5109.2,2016-02-19,2015-10-24,SOUTH
10250,123,7500,400000,5109.2,2016-02-19,2015-11-23,SOUTH
10251,123,5000,500000,1636.61,2012-01-01,2011-04-28,SOUTH
10251,123,5000,500000,1636.61,2012-01-01,2011-05-28,SOUTH
10252,124,5000,600000,3142.01,2011-02-08,2010-01-13,NORTH
10252,124,5000,600000,3142.01,2011-02-08,2010-02-12,NORTH
10252,124,5000,600000,3142.01,2011-02-08,2010-03-14,NORTH
10252,124,5000,600000,3142.01,2011-02-08,2010-04-13,NORTH
10252,124,5000,600000,3142.01,2011-02-08,2010-05-13,NORTH
10253,124,7500,400000,5972.11,2008-02-22,2006-12-30,NORTH
10254,125,15000,400000,3935.14,2019-03-27,2018-11-11,EAST
10254,125,15000,400000,3935.14,2019-03-27,2018-12-11,EAST
10254,125,15000,400000,3935.14,2019-03-27,2019-01-10,EAST
10254,125,15000,400000,3935.14,2019-03-27,2019-02-09,EAST
10255,126,5000,800000,2523.06,2018-08-16,2017-09-21,NORTH
10255,126,5000,800000,2523.06,2018-08-16,2017-10-21,NORTH
10255,126,5000,800000,2523.06,2018-08-16,2017-11-20,NORTH
10256,126,5000,300000,1711.01,2021-04-10,2020-02-10,NORTH
10256,126,5000,300000,1711.01,2021-04-10,2020-03-11,NORTH
10256,126,5000,300000,1711.01,2021-04-10,2020-04-10,NORTH
10256,126,5000,300000,1711.01,2021-04-10,2020-05-10,NORTH
10256,126,5000,300000,1711.01,2021-04-10,2020-06-09,NORTH
10257,127,7500,500000,2584.68,2017-06-13,2016-02-01,WEST
10257,127,7500,500000,2584.68,2017-06-13,2016-03-02,WEST
10257,127,7500,500000,2584.68,2017-06-13,2016-04-01,WEST
10257,127,7500,500000,2584.68,2017-06-13,2016-05-01,WEST
10258,127,20000,300000,6525.18,2012-02-06,2011-05-08,WEST
10259,128,7500,600000,6263.47,2012-04-21,2011-07-06,NORTH
10260,129,12500,200000,6602.71,2020-07-11,2020-05-07,EAST
10260,129,12500,200000,6602.71,2020-07-11,2020-06-06,EAST
10260,129,12500,200000,6602.71,2020-07-11,2020-07-06,EAST
10260,129,12500,200000,6602.71,2020-07-11,2020-08-05,EAST
10261,129,20000,300000,9368.94,2021-09-16,2020-07-18,EAST
10261,129,20000,300000,9368.94,2021-09-16,2020-08-17,EAST
10261,129,20000,300000,9368.94,2021-09-16,2020-09-16,EAST
10261,129,20000,300000,9368.94,2021-09-16,2020-10-16,EAST
10261,129,20000,300000,9368.94,2021-09-16,2020-11-15,EAST
10262,130,5000,600000,1182.39,2010-12-30,2010-10-01,NORTH
10262,130,5000,600000,1182.39,2010-12-30,2010-10-31,NORTH
10263,130,15000,800000,9281.44,2016-11-06,2015-07-25,NORTH
10263,130,15000,800000,9281.44,2016-11-06,2015-08-24,NORTH
10263,130,15000,800000,9281.44,2016-11-06,2015-09-23,NORTH
10264,131,15000,600000,6176.33,2005-10-26,2005-02-13,NORTH
10264,131,15000,600000,6176.33,2005-10-26,2005-03-15,NORTH
10265,131,7500,600000,4547.56,2020-04-11,2020-01-21,NORTH
10265,131,7500,600000,4547.56,2020-04-11,2020-02-20,NORTH
10265,131,7500,600000,4547.56,2020-04-11,2020-03-21,NORTH
10265,131,7500,600000,4547.56,2020-04-11,2020-04-20,NORTH
10265,131,7500,600000,4547.56,2020-04-11,2020-05-20,NORTH
10266,131,12500,400000,6595.74,2010-03-16,2008-10-23,NORTH
10266,131,12500,400000,6595.74,2010-03-16,2008-11-22,NORTH
10267,132,12500,300000,3522.37,2021-06-17,2020-12-06,EAST
10267,132,12500,300000,3522.37,2021-06-17,2021-01-05,EAST
10267,132,12500,300000,3522.37,2021-06-17,2021-02-04,EAST
10267,132,12500,300000,3522.37,2021-06-17,2021-03-06,EAST
10267,132,12500,300000,3522.37,2021-06-17,2021-04-05,EAST
10268,133,20000,400000,7960.96,2016-12-18,2016-03-13,NORTH
10269,134,10000,500000,3154.89,2012-05-01,2010-12-01,NORTH
10269,134,10000,500000,3154.89,2012-05-01,2010-12-31,NORTH
10270,134,25000,800000,18968.85,2009-06-13,2008-05-24,NORTH
10270,134,25000,800000,18968.85,2009-06-13,2008-06-23,NORTH
10271,135,7500,300000,3968.8,2008-07-19,2008-05-02,NORTH
10272,136,12500,200000,5619.55,2015-07-29,2014-10-16,NORTH
10272,136,12500,200000,5619.55,2015-07-29,2014-11-15,NORTH
10273,137,12500,200000,8797.93,2017-03-26,2015-11-19,SOUTH
10273,137,12500,200000,8797.93,2017-03-26,2015-12-19,SOUTH
10274,137,5000,300000,1994.41,2009-02-25,2007-10-10,SOUTH
10275,137,15000,800000,5230.16,2017-05-24,2016-05-30,SOUTH
10276,138,12500,200000,9222.22,2018-04-24,2017-10-20,WEST
10276,138,12500,200000,9222.22,2018-04-24,2017-11-19,WEST
10276,138,12500,200000,9222.22,2018-04-24,2017-12-19,WEST
10276,138,12500,200000,9222.22,2018-04-24,2018-01-18,WEST
10277,139,10000,800000,2853.94,2013-06-28,2012-05-16,NORTH
10277,139,10000,800000,2853.94,2013-06-28,2012-06-15,NORTH
10278,139,25000,400000,5505.3,2018-08-15,2018-03-30,NORTH
10278,139,25000,400000,5505.3,2018-08-15,2018-04-29,NORTH
10279,139,12500,500000,10858.01,2021-12-01,2020-11-15,NORTH
10279,139,12500,500000,10858.01,2021-12-01,2020-12-15,NORTH
10279,139,12500,500000,10858.01,2021-12-01,2021-01-14,NORTH
10280,140,20000,600000,8548.82,2013-03-09,2012-05-22,WEST
