Policy_Id,Customer_ID,Premium_Amt,Total_Policy_Amt,Premium_Amt_Paid_TillDate,Next_Premium_Dt,Actual_Premium_Paid_Dt,Region
10895,443,25000,600000,11837.49,2016-05-30,2015-09-16,WEST
10895,443,25000,600000,11837.49,2016-05-30,2015-10-16,WEST
10895,443,25000,600000,11837.49,2016-05-30,2015-11-15,WEST
10896,444,7500,1000000,5919.03,2014-07-27,2014-01-28,WEST
10896,444,7500,1000000,5919.03,2014-07-27,2014-02-27,WEST
10896,444,7500,1000000,5919.03,2014-07-27,2014-03-29,WEST
10896,444,7500,1000000,5919.03,2014-07-27,2014-04-28,WEST
10896,444,7500,1000000,5919.03,2014-07-27,2014-05-28,WEST
10897,445,12500,1000000,7900.14,2019-10-30,2018-09-29,SOUTH
10897,445,12500,1000000,7900.14,2019-10-30,2018-10-29,SOUTH
10897,445,12500,1000000,7900.14,2019-10-30,2018-11-28,SOUTH
10897,445,12500,1000000,7900.14,2019-10-30,2018-12-28,SOUTH
10897,445,12500,1000000,7900.14,2019-10-30,2019-01-27,SOUTH
10898,445,5000,300000,3864.93,2008-08-23,2008-04-13,SOUTH
10899,445,20000,800000,6804.91,2009-10-04,2008-10-30,SOUTH
10900,446,5000,600000,2285.69,2012-05-07,2011-06-30,EAST
10900,446,5000,600000,2285.69,2012-05-07,2011-07-30,EAST
10901,446,20000,1000000,10495.49,2014-02-01,2013-10-10,EAST
10901,446,20000,1000000,10495.49,2014-02-01,2013-11-09,EAST
10902,447,12500,200000,5907.51,2006-08-01,2005-08-18,WEST
10903,447,20000,800000,13200.68,2013-03-17,2011-10-17,WEST
10904,448,12500,800000,4922.91,2013-10-05,2012-12-15,EAST
10904,448,12500,800000,4922.91,2013-10-05,2013-01-14,EAST
10904,448,12500,800000,4922.91,2013-10-05,2013-02-13,EAST
10904,448,12500,800000,4922.91,2013-10-05,2013-03-15,EAST
10904,448,12500,800000,4922.91,2013-10-05,2013-04-14,EAST
10905,448,25000,1000000,8688.65,2013-11-22,2013-01-09,EAST
10906,449,5000,300000,1529.91,2014-11-04,2013-10-05,NORTH
10906,449,5000,300000,1529.91,2014-11-04,2013-11-04,NORTH
10906,449,5000,300000,1529.91,2014-11-04,2013-12-04,NORTH
10907,449,20000,1000000,5960.55,2013-11-16,2012-08-11,NORTH
10907,449,20000,1000000,5960.55,2013-11-16,2012-09-10,NORTH
10907,449,20000,1000000,5960.55,2013-11-16,2012-10-10,NORTH
10907,449,20000,1000000,5960.55,2013-11-16,2012-11-09,NORTH
10908,449,25000,800000,11589.15,2014-09-05,2013-11-02,NORTH
10909,450,15000,800000,11141.68,2020-08-27,2019-10-13,SOUTH
10909,450,15000,800000,11141.68,2020-08-27,2019-11-12,SOUTH
10909,450,15000,800000,11141.68,2020-08-27,2019-12-12,SOUTH
10909,450,15000,800000,11141.68,2020-08-27,2020-01-11,SOUTH
10909,450,15000,800000,11141.68,2020-08-27,2020-02-10,SOUTH
10910,450,20000,400000,17372.72,2011-10-21,2010-10-25,SOUTH
10910,450,20000,400000,17372.72,2011-10-21,2010-11-24,SOUTH
10911,451,5000,200000,3982.11,2019-01-21,2018-11-07,NORTH
10911,451,5000,200000,3982.11,2019-01-21,2018-12-07,NORTH
10911,451,5000,200000,3982.11,2019-01-21,2019-01-06,NORTH
10911,451,5000,200000,3982.11,2019-01-21,2019-02-05,NORTH
10911,451,5000,200000,3982.11,2019-01-21,2019-03-07,NORTH
10912,451,20000,200000,17079.27,2011-01-23,2010-03-14,NORTH
10912,451,20000,200000,17079.27,2011-01-23,2010-04-13,NORTH
10912,451,20000,200000,17079.27,2011-01-23,2010-05-13,NORTH
10912,451,20000,200000,17079.27,2011-01-23,2010-06-12,NORTH
10912,451,20000,200000,17079.27,2011-01-23,2010-07-12,NORTH
10913,452,25000,300000,20746.4,2010-07-03,2010-03-12,WEST
10914,452,5000,200000,1876.69,2014-08-21,2013-08-13,WEST
10914,452,5000,200000,1876.69,2014-08-21,2013-09-12,WEST
10915,453,15000,800000,3309.32,2016-03-31,2014-11-27,WEST
10915,453,15000,800000,3309.32,2016-03-31,2014-12-27,WEST
10915,453,15000,800000,3309.32,2016-03-31,2015-01-26,WEST
10915,453,15000,800000,3309.32,2016-03-31,2015-02-25,WEST
10916,454,12500,500000,11152.62,2007-10-07,2007-06-01,NORTH
10916,454,12500,500000,11152.62,2007-10-07,2007-07-01,NORTH
10916,454,12500,500000,11152.62,2007-10-07,2007-07-31,NORTH
10917,455,10000,500000,6751.94,2010-04-05,2009-06-25,WEST
10917,455,10000,500000,6751.94,2010-04-05,2009-07-25,WEST
10917,455,10000,500000,6751.94,2010-04-05,2009-08-24,WEST
10917,455,10000,500000,6751.94,2010-04-05,2009-09-23,WEST
10918,455,7500,500000,4274.78,2010-10-26,2009-07-07,WEST
10918,455,7500,500000,4274.78,2010-10-26,2009-08-06,WEST
10918,455,7500,500000,4274.78,2010-10-26,2009-09-05,WEST
10918,455,7500,500000,4274.78,2010-10-26,2009-10-05,WEST
10919,455,5000,800000,1336.72,2008-01-12,2006-12-06,WEST
10919,455,5000,800000,1336.72,2008-01-12,2007-01-05,WEST
10919,455,5000,800000,1336.72,2008-01-12,2007-02-04,WEST
10920,456,25000,500000,14565.16,2006-01-28,2005-02-12,EAST
10920,456,25000,500000,14565.16,2006-01-28,2005-03-14,EAST
10920,456,25000,500000,14565.16,2006-01-28,2005-04-13,EAST
10921,457,20000,800000,11394.16,2010-03-22,2009-02-27,EAST
10921,457,20000,800000,11394.16,2010-03-22,2009-03-29,EAST
10921,457,20000,800000,11394.16,2010-03-22,2009-04-28,EAST
10921,457,20000,800000,11394.16,2010-03-22,2009-05-28,EAST
10921,457,20000,800000,11394.16,2010-03-22,2009-06-27,EAST
10922,458,15000,400000,9494.03,2018-06-16,2017-10-17,NORTH
10923,459,12500,800000,10147.3,2007-03-14,2006-07-05,NORTH
10923,459,12500,800000,10147.3,2007-03-14,2006-08-04,NORTH
10923,459,12500,800000,10147.3,2007-03-14,2006-09-03,NORTH
10923,459,12500,800000,10147.3,2007-03-14,2006-10-03,NORTH
10924,459,25000,600000,6765.98,2007-05-03,2006-10-03,NORTH
10925,459,15000,600000,3236.7,2010-10-19,2010-03-04,NORTH
10925,459,15000,600000,3236.7,2010-10-19,2010-04-03,NORTH
10925,459,15000,600000,3236.7,2010-10-19,2010-05-03,NORTH
10925,459,15000,600000,3236.7,2010-10-19,2010-06-02,NORTH
10925,459,15000,600000,3236.7,2010-10-19,2010-07-02,NORTH
10926,460,10000,200000,8100.31,2015-02-22,2013-10-04,EAST
10926,460,10000,200000,8100.31,2015-02-22,2013-11-03,EAST
10927,460,15000,300000,8436.48,2008-01-14,2006-09-05,EAST
10927,460,15000,300000,8436.48,2008-01-14,2006-10-05,EAST
10927,460,15000,300000,8436.48,2008-01-14,2006-11-04,EAST
10927,460,15000,300000,8436.48,2008-01-14,2006-12-04,EAST
10928,461,15000,200000,10323.94,2012-12-06,2012-01-02,NORTH
10928,461,15000,200000,10323.94,2012-12-06,2012-02-01,NORTH
10928,461,15000,200000,10323.94,2012-12-06,2012-03-02,NORTH
10929,461,10000,800000,2225.92,2018-04-12,2018-01-27,NORTH
10929,461,10000,800000,2225.92,2018-04-12,2018-02-26,NORTH
10929,461,10000,800000,2225.92,2018-04-12,2018-03-28,NORTH
10929,461,10000,800000,2225.92,2018-04-12,2018-04-27,NORTH
10929,461,10000,800000,2225.92,2018-04-12,2018-05-27,NORTH
10930,461,10000,1000000,2975.02,2011-02-06,2010-11-08,NORTH
10930,461,10000,1000000,2975.02,2011-02-06,2010-12-08,NORTH
10930,461,10000,1000000,2975.02,2011-02-06,2011-01-07,NORTH
10931,462,7500,500000,5729.73,2020-02-23,2019-11-18,EAST
10931,462,7500,500000,5729.73,2020-02-23,2019-12-18,EAST
10932,462,25000,1000000,5618.84,2019-12-24,2018-09-07,EAST
10933,462,20000,600000,16425.26,2014-08-12,2014-05-03,EAST
10934,463,5000,200000,2738.09,2011-04-14,2011-01-26,EAST
10934,463,5000,200000,2738.09,2011-04-14,2011-02-25,EAST
10934,463,5000,200000,2738.09,2011-04-14,2011-03-27,EAST
10935,463,12500,500000,9338.49,2020-03-05,2019-08-03,EAST
10935,463,12500,500000,9338.49,2020-03-05,2019-09-02,EAST
10935,463,12500,500000,9338.49,2020-03-05,2019-10-02,EAST
10935,463,12500,500000,9338.49,2020-03-05,2019-11-01,EAST
10935,463,12500,500000,9338.49,2020-03-05,2019-12-01,EAST
10936,464,25000,1000000,8433.05,2007-07-18,2006-03-30,EAST
10937,465,20000,200000,10750.43,2021-03-26,2020-04-18,EAST
10938,465,7500,500000,3740.88,2014-08-11,2013-06-18,EAST
10938,465,7500,500000,3740.88,2014-08-11,2013-07-18,EAST
10938,465,7500,500000,3740.88,2014-08-11,2013-08-17,EAST
10938,465,7500,500000,3740.88,2014-08-11,2013-09-16,EAST
10938,465,7500,500000,3740.88,2014-08-11,2013-10-16,EAST
10939,465,5000,600000,2286.98,2009-01-08,2007-08-05,EAST
10939,465,5000,600000,2286.98,2009-01-08,2007-09-04,EAST
10939,465,5000,600000,2286.98,2009-01-08,2007-10-04,EAST
10939,465,5000,600000,2286.98,2009-01-08,2007-11-03,EAST
10939,465,5000,600000,2286.98,2009-01-08,2007-12-03,EAST
10940,466,7500,300000,4590.24,2015-02-01,2014-10-17,SOUTH
10940,466,7500,300000,4590.24,2015-02-01,2014-11-16,SOUTH
10940,466,7500,300000,4590.24,2015-02-01,2014-12-16,SOUTH
10941,467,5000,1000000,4056.4,2017-03-18,2017-01-10,SOUTH
10942,468,7500,500000,2983.63,2007-02-19,2006-09-20,EAST
10942,468,7500,500000,2983.63,2007-02-19,2006-10-20,EAST
10942,468,7500,500000,2983.63,2007-02-19,2006-11-19,EAST
10942,468,7500,500000,2983.63,2007-02-19,2006-12-19,EAST
10942,468,7500,500000,2983.63,2007-02-19,2007-01-18,EAST
10943,469,7500,400000,4682.15,2018-11-09,2018-07-06,WEST
10943,469,7500,400000,4682.15,2018-11-09,2018-08-05,WEST
10943,469,7500,400000,4682.15,2018-11-09,2018-09-04,WEST
10944,469,20000,200000,7502.78,2020-01-08,2019-10-01,WEST
10944,469,20000,200000,7502.78,2020-01-08,2019-10-31,WEST
10945,470,20000,1000000,16566.96,2016-10-06,2016-02-07,EAST
10945,470,20000,1000000,16566.96,2016-10-06,2016-03-08,EAST
10946,470,10000,400000,5859.84,2016-03-16,2014-12-13,EAST
10946,470,10000,400000,5859.84,2016-03-16,2015-01-12,EAST
10946,470,10000,400000,5859.84,2016-03-16,2015-02-11,EAST
10946,470,10000,400000,5859.84,2016-03-16,2015-03-13,EAST
10947,470,10000,800000,5524.12,2017-09-27,2016-10-25,EAST
10947,470,10000,800000,5524.12,2017-09-27,2016-11-24,EAST
10947,470,10000,800000,5524.12,2017-09-27,2016-12-24,EAST
10947,470,10000,800000,5524.12,2017-09-27,2017-01-23,EAST
10947,470,10000,800000,5524.12,2017-09-27,2017-02-22,EAST
10948,471,15000,500000,3823.68,2014-10-09,2014-03-20,EAST
10948,471,15000,500000,3823.68,2014-10-09,2014-04-19,EAST
10948,471,15000,500000,3823.68,2014-10-09,2014-05-19,EAST
10948,471,15000,500000,3823.68,2014-10-09,2014-06-18,EAST
10949,472,20000,600000,5718.47,2010-08-18,2010-03-04,SOUTH
10949,472,20000,600000,5718.47,2010-08-18,2010-04-03,SOUTH
10949,472,20000,600000,5718.47,2010-08-18,2010-05-03,SOUTH
10950,473,20000,500000,14698.69,2006-11-17,2005-10-21,EAST
10951,473,25000,200000,9864.43,2006-01-08,2005-06-24,EAST
10951,473,25000,200000,9864.43,2006-01-08,2005-07-24,EAST
10951,473,25000,200000,9864.43,2006-01-08,2005-08-23,EAST
10951,473,25000,200000,9864.43,2006-01-08,2005-09-22,EAST
10951,473,25000,200000,9864.43,2006-01-08,2005-10-22,EAST
10952,473,5000,400000,3134.12,2013-02-05,2011-09-27,EAST
10952,473,5000,400000,3134.12,2013-02-05,2011-10-27,EAST
10953,474,12500,200000,4300.14,2014-01-22,2013-08-01,NORTH
10953,474,12500,200000,4300.14,2014-01-22,2013-08-31,NORTH
10953,474,12500,200000,4300.14,2014-01-22,2013-09-30,NORTH
10953,474,12500,200000,4300.14,2014-01-22,2013-10-30,NORTH
10954,474,15000,200000,6204.05,2020-11-22,2019-10-21,NORTH
10954,474,15000,200000,6204.05,2020-11-22,2019-11-20,NORTH
10955,475,25000,400000,20880.37,2006-11-28,2005-08-01,SOUTH
10955,475,25000,400000,20880.37,2006-11-28,2005-08-31,SOUTH
10956,475,10000,800000,6350.71,2011-03-08,2009-11-09,SOUTH
10956,475,10000,800000,6350.71,2011-03-08,2009-12-09,SOUTH
10957,475,15000,500000,12790.96,2007-06-16,2006-04-13,SOUTH
10957,475,15000,500000,12790.96,2007-06-16,2006-05-13,SOUTH
10958,476,15000,800000,11074.63,2016-05-10,2015-05-26,SOUTH
10958,476,15000,800000,11074.63,2016-05-10,2015-06-25,SOUTH
10958,476,15000,800000,11074.63,2016-05-10,2015-07-25,SOUTH
10958,476,15000,800000,11074.63,2016-05-10,2015-08-24,SOUTH
10958,476,15000,800000,11074.63,2016-05-10,2015-09-23,SOUTH
10959,476,12500,800000,3653.89,2009-02-21,2008-08-24,SOUTH
10959,476,12500,800000,3653.89,2009-02-21,2008-09-23,SOUTH
10959,476,12500,800000,3653.89,2009-02-21,2008-10-23,SOUTH
10959,476,12500,800000,3653.89,2009-02-21,2008-11-22,SOUTH
10959,476,12500,800000,3653.89,2009-02-21,2008-12-22,SOUTH
10960,477,5000,300000,2899.82,2021-07-21,2020-04-23,EAST
10960,477,5000,300000,2899.82,2021-07-21,2020-05-23,EAST
10960,477,5000,300000,2899.82,2021-07-21,2020-06-22,EAST
10960,477,5000,300000,2899.82,2021-07-21,2020-07-22,EAST
10960,477,5000,300000,2899.82,2021-07-21,2020-08-21,EAST
10961,478,15000,400000,5821.85,2014-07-10,2013-11-07,NORTH
10961,478,15000,400000,5821.85,2014-07-10,2013-12-07,NORTH
10962,478,5000,200000,2989.54,2020-03-29,2019-08-25,NORTH
10963,479,12500,200000,2577.62,2009-10-16,2009-01-04,SOUTH
10963,479,12500,200000,2577.62,2009-10-16,2009-02-03,SOUTH
10964,479,20000,1000000,7049.79,2013-12-27,2013-01-17,SOUTH
10964,479,20000,1000000,7049.79,2013-12-27,2013-02-16,SOUTH
10964,479,20000,1000000,7049.79,2013-12-27,2013-03-18,SOUTH
10964,479,20000,1000000,7049.79,2013-12-27,2013-04-17,SOUTH
10965,480,15000,600000,13009.58,2007-05-22,2006-10-14,NORTH
10965,480,15000,600000,13009.58,2007-05-22,2006-11-13,NORTH
10965,480,15000,600000,13009.58,2007-05-22,2006-12-13,NORTH
10966,481,10000,1000000,2890.56,2011-08-24,2010-10-15,EAST
10966,481,10000,1000000,2890.56,2011-08-24,2010-11-14,EAST
10966,481,10000,1000000,2890.56,2011-08-24,2010-12-14,EAST
10967,481,20000,200000,5602.25,2008-10-14,2008-04-18,EAST
10967,481,20000,200000,5602.25,2008-10-14,2008-05-18,EAST
10967,481,20000,200000,5602.25,2008-10-14,2008-06-17,EAST
10968,482,25000,500000,10553.35,2021-04-29,2020-05-08,WEST
10968,482,25000,500000,10553.35,2021-04-29,2020-06-07,WEST
10968,482,25000,500000,10553.35,2021-04-29,2020-07-07,WEST
10968,482,25000,500000,10553.35,2021-04-29,2020-08-06,WEST
10969,483,10000,400000,6748.71,2006-07-21,2006-05-14,WEST
10970,483,5000,600000,2224.05,2017-08-13,2017-02-14,WEST
10971,483,5000,600000,1829.43,2016-08-22,2016-05-15,WEST
10971,483,5000,600000,1829.43,2016-08-22,2016-06-14,WEST
10971,483,5000,600000,1829.43,2016-08-22,2016-07-14,WEST
10972,484,12500,200000,6231.66,2014-05-24,2013-05-01,WEST
10973,484,10000,600000,4522.01,2009-06-24,2008-03-18,WEST
10973,484,10000,600000,4522.01,2009-06-24,2008-04-17,WEST
10973,484,10000,600000,4522.01,2009-06-24,2008-05-17,WEST
10974,485,15000,200000,6867.17,2015-12-12,2015-07-23,SOUTH
10974,485,15000,200000,6867.17,2015-12-12,2015-08-22,SOUTH
10975,485,5000,200000,1740.18,2009-05-20,2008-05-14,SOUTH
10975,485,5000,200000,1740.18,2009-05-20,2008-06-13,SOUTH
10975,485,5000,200000,1740.18,2009-05-20,2008-07-13,SOUTH
10975,485,5000,200000,1740.18,2009-05-20,2008-08-12,SOUTH
10975,485,5000,200000,1740.18,2009-05-20,2008-09-11,SOUTH
10976,486,20000,400000,9303.76,2016-11-12,2016-05-26,WEST
10976,486,20000,400000,9303.76,2016-11-12,2016-06-25,WEST
10976,486,20000,400000,9303.76,2016-11-12,2016-07-25,WEST
10976,486,20000,400000,9303.76,2016-11-12,2016-08-24,WEST
10976,486,20000,400000,9303.76,2016-11-12,2016-09-23,WEST
10977,486,20000,300000,14676.57,2006-06-07,2005-09-25,WEST
10977,486,20000,300000,14676.57,2006-06-07,2005-10-25,WEST
10977,486,20000,300000,14676.57,2006-06-07,2005-11-24,WEST
10977,486,20000,300000,14676.57,2006-06-07,2005-12-24,WEST
10978,487,15000,600000,9618.41,2007-09-15,2006-09-26,WEST
10979,487,5000,1000000,2847.15,2018-06-26,2017-02-02,WEST
10979,487,5000,1000000,2847.15,2018-06-26,2017-03-04,WEST
10979,487,5000,1000000,2847.15,2018-06-26,2017-04-03,WEST
10980,487,20000,600000,10174.24,2019-07-06,2018-08-14,WEST
10981,488,7500,400000,5694.78,2018-05-29,2017-11-26,NORTH
10981,488,7500,400000,5694.78,2018-05-29,2017-12-26,NORTH
10981,488,7500,400000,5694.78,2018-05-29,2018-01-25,NORTH
10982,488,10000,800000,6851.51,2010-07-04,2010-03-07,NORTH
10982,488,10000,800000,6851.51,2010-07-04,2010-04-06,NORTH
10983,489,10000,600000,2535.11,2013-12-27,2013-02-12,SOUTH
10983,489,10000,600000,2535.11,2013-12-27,2013-03-14,SOUTH
10983,489,10000,600000,2535.11,2013-12-27,2013-04-13,SOUTH
10983,489,10000,600000,2535.11,2013-12-27,2013-05-13,SOUTH
10984,489,15000,300000,11256.19,2020-06-12,2019-08-28,SOUTH
10984,489,15000,300000,11256.19,2020-06-12,2019-09-27,SOUTH
10984,489,15000,300000,11256.19,2020-06-12,2019-10-27,SOUTH
10984,489,15000,300000,11256.19,2020-06-12,2019-11-26,SOUTH
10985,490,7500,1000000,3639.99,2009-04-01,2007-10-24,EAST
10985,490,7500,1000000,3639.99,2009-04-01,2007-11-23,EAST
10985,490,7500,1000000,3639.99,2009-04-01,2007-12-23,EAST
10985,490,7500,1000000,3639.99,2009-04-01,2008-01-22,EAST
10986,491,25000,400000,10492.28,2019-03-23,2018-08-01,NORTH
10986,491,25000,400000,10492.28,2019-03-23,2018-08-31,NORTH
10986,491,25000,400000,10492.28,2019-03-23,2018-09-30,NORTH
10986,491,25000,400000,10492.28,2019-03-23,2018-10-30,NORTH
10987,491,15000,300000,8189.1,2015-02-18,2014-03-01,NORTH
10988,491,5000,300000,2465.19,2009-05-14,2009-01-13,NORTH
10988,491,5000,300000,2465.19,2009-05-14,2009-02-12,NORTH
10988,491,5000,300000,2465.19,2009-05-14,2009-03-14,NORTH
10988,491,5000,300000,2465.19,2009-05-14,2009-04-13,NORTH
10988,491,5000,300000,2465.19,2009-05-14,2009-05-13,NORTH
10989,492,25000,200000,12549.85,2008-08-06,2007-04-08,SOUTH
10990,492,15000,1000000,12645.54,2007-07-19,2006-08-22,SOUTH
10991,492,12500,800000,4612.56,2013-11-22,2012-12-12,SOUTH
10991,492,12500,800000,4612.56,2013-11-22,2013-01-11,SOUTH
10992,493,15000,600000,4131.6,2013-08-01,2012-07-22,EAST
10992,493,15000,600000,4131.6,2013-08-01,2012-08-21,EAST
10992,493,15000,600000,4131.6,2013-08-01,2012-09-20,EAST
10992,493,15000,600000,4131.6,2013-08-01,2012-10-20,EAST
10993,493,10000,500000,4862.12,2008-02-05,2006-08-28,EAST
10994,494,20000,300000,6568.31,2012-09-05,2011-06-28,WEST
10995,494,7500,200000,4613.5,2017-06-02,2016-06-04,WEST
10995,494,7500,200000,4613.5,2017-06-02,2016-07-04,WEST
10996,495,12500,300000,8822.17,2014-05-21,2013-07-05,SOUTH
10997,495,10000,500000,2338.02,2007-10-25,2007-03-05,SOUTH
10997,495,10000,500000,2338.02,2007-10-25,2007-04-04,SOUTH
10997,495,10000,500000,2338.02,2007-10-25,2007-05-04,SOUTH
10997,495,10000,500000,2338.02,2007-10-25,2007-06-03,SOUTH
10997,495,10000,500000,2338.02,2007-10-25,2007-07-03,SOUTH
10998,495,15000,1000000,5995.2,2017-07-17,2016-10-12,SOUTH
10998,495,15000,1000000,5995.2,2017-07-17,2016-11-11,SOUTH
10999,496,5000,1000000,4088.34,2010-03-13,2009-01-01,EAST
10999,496,5000,1000000,4088.34,2010-03-13,2009-01-31,EAST
10999,496,5000,1000000,4088.34,2010-03-13,2009-03-02,EAST
11000,496,10000,600000,6308.34,2016-01-20,2014-08-28,EAST
11000,496,10000,600000,6308.34,2016-01-20,2014-09-27,EAST
11000,496,10000,600000,6308.34,2016-01-20,2014-10-27,EAST
11000,496,10000,600000,6308.34,2016-01-20,2014-11-26,EAST
11001,497,5000,400000,2703.23,2011-12-09,2011-05-23,NORTH
11001,497,5000,400000,2703.23,2011-12-09,2011-06-22,NORTH
11001,497,5000,400000,2703.23,2011-12-09,2011-07-22,NORTH
11001,497,5000,400000,2703.23,2011-12-09,2011-08-21,NORTH
11002,498,15000,1000000,12707.42,2011-10-14,2011-06-22,WEST
11002,498,15000,1000000,12707.42,2011-10-14,2011-07-22,WEST
11002,498,15000,1000000,12707.42,2011-10-14,2011-08-21,WEST
11002,498,15000,1000000,12707.42,2011-10-14,2011-09-20,WEST
11002,498,15000,1000000,12707.42,2011-10-14,2011-10-20,WEST
11003,499,7500,600000,4170.67,2009-07-03,2008-03-01,WEST
11004,499,5000,600000,3796.47,2006-07-14,2005-08-13,WEST
11005,499,10000,300000,8592.64,2016-07-06,2015-12-15,WEST
11005,499,10000,300000,8592.64,2016-07-06,2016-01-14,WEST
11005,499,10000,300000,8592.64,2016-07-06,2016-02-13,WEST
11005,499,10000,300000,8592.64,2016-07-06,2016-03-14,WEST
11006,500,7500,1000000,3048.44,2015-10-12,2014-12-24,EAST
11006,500,7500,1000000,3048.44,2015-10-12,2015-01-23,EAST
11007,500,12500,500000,4801.74,2021-09-12,2020-11-04,EAST
11007,500,12500,500000,4801.74,2021-09-12,2020-12-04,EAST
11007,500,12500,500000,4801.74,2021-09-12,2021-01-03,EAST
11007,500,12500,500000,4801.74,2021-09-12,2021-02-02,EAST
11008,500,20000,200000,15250.98,2011-11-28,2011-04-01,EAST
11009,501,7500,600000,2949.57,2007-04-21,2006-09-02,SOUTH
11009,501,7500,600000,2949.57,2007-04-21,2006-10-02,SOUTH
11009,501,7500,600000,2949.57,2007-04-21,2006-11-01,SOUTH
11010,501,20000,800000,16491.82,2020-09-05,2020-01-28,SOUTH
11010,501,20000,800000,16491.82,2020-09-05,2020-02-27,SOUTH
11011,501,20000,1000000,8445.38,2015-08-13,2014-09-21,SOUTH
11012,502,5000,300000,3052.2,2019-08-03,2019-03-26,SOUTH
11012,502,5000,300000,3052.2,2019-08-03,2019-04-25,SOUTH
11013,502,10000,500000,5391.55,2020-06-24,2020-02-08,SOUTH
11013,502,10000,500000,5391.55,2020-06-24,2020-03-09,SOUTH
11014,502,7500,300000,6098.29,2017-03-13,2016-02-22,SOUTH
11014,502,7500,300000,6098.29,2017-03-13,2016-03-23,SOUTH
11014,502,7500,300000,6098.29,2017-03-13,2016-04-22,SOUTH
11015,503,5000,500000,3139.26,2006-01-07,2005-01-27,EAST
11015,503,5000,500000,3139.26,2006-01-07,2005-02-26,EAST
11015,503,5000,500000,3139.26,2006-01-07,2005-03-28,EAST
11016,503,20000,400000,9324.06,2006-11-23,2005-11-14,EAST
11016,503,20000,400000,9324.06,2006-11-23,2005-12-14,EAST
11016,503,20000,400000,9324.06,2006-11-23,2006-01-13,EAST
11017,503,10000,500000,6598.59,2011-03-04,2010-04-07,EAST
11018,504,20000,500000,15154.45,2011-01-19,2010-03-15,SOUTH
11018,504,20000,500000,15154.45,2011-01-19,2010-04-14,SOUTH
11018,504,20000,500000,15154.45,2011-01-19,2010-05-14,SOUTH
11018,504,20000,500000,15154.45,2011-01-19,2010-06-13,SOUTH
11019,505,12500,400000,4415.64,2013-04-23,2013-01-04,EAST
11019,505,12500,400000,4415.64,2013-04-23,2013-02-03,EAST
11019,505,12500,400000,4415.64,2013-04-23,2013-03-05,EAST
11019,505,12500,400000,4415.64,2013-04-23,2013-04-04,EAST
11019,505,12500,400000,4415.64,2013-04-23,2013-05-04,EAST
11020,505,10000,300000,4974.06,2015-07-04,2014-05-31,EAST
11020,505,10000,300000,4974.06,2015-07-04,2014-06-30,EAST
11020,505,10000,300000,4974.06,2015-07-04,2014-07-30,EAST
11020,505,10000,300000,4974.06,2015-07-04,2014-08-29,EAST
11020,505,10000,300000,4974.06,2015-07-04,2014-09-28,EAST
11021,506,5000,400000,2393.31,2013-04-17,2012-02-26,SOUTH
11021,506,5000,400000,2393.31,2013-04-17,2012-03-27,SOUTH
11022,507,12500,800000,2753.42,2016-06-19,2015-12-22,EAST
11022,507,12500,800000,2753.42,2016-06-19,2016-01-21,EAST
11022,507,12500,800000,2753.42,2016-06-19,2016-02-20,EAST
11022,507,12500,800000,2753.42,2016-06-19,2016-03-21,EAST
11023,508,5000,600000,2131.17,2011-01-27,2009-10-29,NORTH
11023,508,5000,600000,2131.17,2011-01-27,2009-11-28,NORTH
11023,508,5000,600000,2131.17,2011-01-27,2009-12-28,NORTH
11023,508,5000,600000,2131.17,2011-01-27,2010-01-27,NORTH
11023,508,5000,600000,2131.17,2011-01-27,2010-02-26,NORTH
11024,508,25000,500000,11976.89,2014-12-25,2014-03-23,NORTH
11025,509,7500,400000,5797.25,2016-12-11,2015-11-22,EAST
11025,509,7500,400000,5797.25,2016-12-11,2015-12-22,EAST
11025,509,7500,400000,5797.25,2016-12-11,2016-01-21,EAST
11025,509,7500,400000,5797.25,2016-12-11,2016-02-20,EAST
11026,510,15000,300000,5165.11,2015-02-09,2014-03-12,WEST
11026,510,15000,300000,5165.11,2015-02-09,2014-04-11,WEST
11026,510,15000,300000,5165.11,2015-02-09,2014-05-11,WEST
11026,510,15000,300000,5165.11,2015-02-09,2014-06-10,WEST
11027,510,10000,300000,5778.37,2019-10-08,2018-10-04,WEST
11027,510,10000,300000,5778.37,2019-10-08,2018-11-03,WEST
11027,510,10000,300000,5778.37,2019-10-08,2018-12-03,WEST
11027,510,10000,300000,5778.37,2019-10-08,2019-01-02,WEST
11028,511,25000,800000,20964.0,2014-02-19,2013-07-04,EAST
11028,511,25000,800000,20964.0,2014-02-19,2013-08-03,EAST
11028,511,25000,800000,20964.0,2014-02-19,2013-09-02,EAST
11028,511,25000,800000,20964.0,2014-02-19,2013-10-02,EAST
11028,511,25000,800000,20964.0,2014-02-19,2013-11-01,EAST
11029,511,5000,600000,2267.34,2006-11-18,2006-06-04,EAST
11029,511,5000,600000,2267.34,2006-11-18,2006-07-04,EAST
11030,511,12500,1000000,4506.68,2009-09-10,2008-07-10,EAST
11030,511,12500,1000000,4506.68,2009-09-10,2008-08-09,EAST
11030,511,12500,1000000,4506.68,2009-09-10,2008-09-08,EAST
11030,511,12500,1000000,4506.68,2009-09-10,2008-10-08,EAST
11030,511,12500,1000000,4506.68,2009-09-10,2008-11-07,EAST
11031,512,7500,600000,2805.69,2013-08-17,2012-06-08,NORTH
11031,512,7500,600000,2805.69,2013-08-17,2012-07-08,NORTH
