Policy_Id,Customer_ID,Premium_Amt,Total_Policy_Amt,Premium_Amt_Paid_TillDate,Next_Premium_Dt,Actual_Premium_Paid_Dt,Region
10662,329,15000,200000,4940.82,2016-05-10,2015-08-04,NORTH
10662,329,15000,200000,4940.82,2016-05-10,2015-09-03,NORTH
10662,329,15000,200000,4940.82,2016-05-10,2015-10-03,NORTH
10663,330,5000,200000,1047.82,2013-08-07,2012-07-01,SOUTH
10663,330,5000,200000,1047.82,2013-08-07,2012-07-31,SOUTH
10664,330,10000,800000,4529.69,2009-03-22,2007-12-04,SOUTH
10665,331,7500,800000,2602.67,2019-02-11,2018-07-25,EAST
10665,331,7500,800000,2602.67,2019-02-11,2018-08-24,EAST
10665,331,7500,800000,2602.67,2019-02-11,2018-09-23,EAST
10665,331,7500,800000,2602.67,2019-02-11,2018-10-23,EAST
10665,331,7500,800000,2602.67,2019-02-11,2018-11-22,EAST
10666,331,7500,800000,4659.63,2008-02-29,2006-12-16,EAST
10666,331,7500,800000,4659.63,2008-02-29,2007-01-15,EAST
10667,331,25000,300000,17331.55,2018-08-04,2018-02-27,EAST
10667,331,25000,300000,17331.55,2018-08-04,2018-03-29,EAST
10667,331,25000,300000,17331.55,2018-08-04,2018-04-28,EAST
10667,331,25000,300000,17331.55,2018-08-04,2018-05-28,EAST
10667,331,25000,300000,17331.55,2018-08-04,2018-06-27,EAST
10668,332,10000,400000,5319.39,2018-06-10,2017-04-05,EAST
10668,332,10000,400000,5319.39,2018-06-10,2017-05-05,EAST
10668,332,10000,400000,5319.39,2018-06-10,2017-06-04,EAST
10668,332,10000,400000,5319.39,2018-06-10,2017-07-04,EAST
10668,332,10000,400000,5319.39,2018-06-10,2017-08-03,EAST
10669,333,7500,300000,4390.1,2009-03-13,2008-06-12,WEST
10669,333,7500,300000,4390.1,2009-03-13,2008-07-12,WEST
10669,333,7500,300000,4390.1,2009-03-13,2008-08-11,WEST
10669,333,7500,300000,4390.1,2009-03-13,2008-09-10,WEST
10669,333,7500,300000,4390.1,2009-03-13,2008-10-10,WEST
10670,334,12500,800000,3527.5,2013-12-17,2012-10-16,EAST
10670,334,12500,800000,3527.5,2013-12-17,2012-11-15,EAST
10670,334,12500,800000,3527.5,2013-12-17,2012-12-15,EAST
10670,334,12500,800000,3527.5,2013-12-17,2013-01-14,EAST
10671,334,12500,600000,9420.25,2007-05-22,2006-07-09,EAST
10671,334,12500,600000,9420.25,2007-05-22,2006-08-08,EAST
10671,334,12500,600000,9420.25,2007-05-22,2006-09-07,EAST
10672,335,7500,400000,6517.97,2011-05-18,2011-02-24,WEST
10672,335,7500,400000,6517.97,2011-05-18,2011-03-26,WEST
10672,335,7500,400000,6517.97,2011-05-18,2011-04-25,WEST
10672,335,7500,400000,6517.97,2011-05-18,2011-05-25,WEST
10673,336,20000,600000,11188.83,2015-04-20,2013-12-01,WEST
10673,336,20000,600000,11188.83,2015-04-20,2013-12-31,WEST
10673,336,20000,600000,11188.83,2015-04-20,2014-01-30,WEST
10673,336,20000,600000,11188.83,2015-04-20,2014-03-01,WEST
10673,336,20000,600000,11188.83,2015-04-20,2014-03-31,WEST
10674,337,12500,600000,5914.66,2016-01-29,2014-10-27,EAST
10675,338,5000,300000,1762.33,2010-08-10,2009-08-23,WEST
10675,338,5000,300000,1762.33,2010-08-10,2009-09-22,WEST
10676,338,15000,800000,8513.27,2017-09-03,2016-07-02,WEST
10676,338,15000,800000,8513.27,2017-09-03,2016-08-01,WEST
10677,338,20000,400000,5667.45,2010-11-17,2009-12-10,WEST
10677,338,20000,400000,5667.45,2010-11-17,2010-01-09,WEST
10677,338,20000,400000,5667.45,2010-11-17,2010-02-08,WEST
10678,339,10000,200000,3036.98,2018-01-10,2016-12-19,SOUTH
10678,339,10000,200000,3036.98,2018-01-10,2017-01-18,SOUTH
10678,339,10000,200000,3036.98,2018-01-10,2017-02-17,SOUTH
10678,339,10000,200000,3036.98,2018-01-10,2017-03-19,SOUTH
10678,339,10000,200000,3036.98,2018-01-10,2017-04-18,SOUTH
10679,340,20000,300000,6939.61,2012-05-20,2011-01-25,SOUTH
10679,340,20000,300000,6939.61,2012-05-20,2011-02-24,SOUTH
10679,340,20000,300000,6939.61,2012-05-20,2011-03-26,SOUTH
10679,340,20000,300000,6939.61,2012-05-20,2011-04-25,SOUTH
10679,340,20000,300000,6939.61,2012-05-20,2011-05-25,SOUTH
10680,340,10000,800000,8805.53,2006-01-16,2005-01-12,SOUTH
10681,341,10000,800000,4858.4,2021-03-05,2020-10-28,EAST
10681,341,10000,800000,4858.4,2021-03-05,2020-11-27,EAST
10681,341,10000,800000,4858.4,2021-03-05,2020-12-27,EAST
10682,341,5000,800000,1036.43,2012-12-02,2011-08-13,EAST
10682,341,5000,800000,1036.43,2012-12-02,2011-09-12,EAST
10682,341,5000,800000,1036.43,2012-12-02,2011-10-12,EAST
10682,341,5000,800000,1036.43,2012-12-02,2011-11-11,EAST
10683,342,10000,200000,6601.22,2012-03-11,2011-04-11,NORTH
10683,342,10000,200000,6601.22,2012-03-11,2011-05-11,NORTH
10683,342,10000,200000,6601.22,2012-03-11,2011-06-10,NORTH
10683,342,10000,200000,6601.22,2012-03-11,2011-07-10,NORTH
10684,342,20000,800000,17239.19,2008-02-01,2007-05-22,NORTH
10685,343,25000,500000,10674.6,2017-10-29,2017-05-10,NORTH
10685,343,25000,500000,10674.6,2017-10-29,2017-06-09,NORTH
10685,343,25000,500000,10674.6,2017-10-29,2017-07-09,NORTH
10685,343,25000,500000,10674.6,2017-10-29,2017-08-08,NORTH
10685,343,25000,500000,10674.6,2017-10-29,2017-09-07,NORTH
10686,343,25000,1000000,11920.61,2019-04-07,2018-01-17,NORTH
10686,343,25000,1000000,11920.61,2019-04-07,2018-02-16,NORTH
10686,343,25000,1000000,11920.61,2019-04-07,2018-03-18,NORTH
10686,343,25000,1000000,11920.61,2019-04-07,2018-04-17,NORTH
10687,344,7500,500000,4103.8,2015-01-10,2014-09-25,WEST
10687,344,7500,500000,4103.8,2015-01-10,2014-10-25,WEST
10687,344,7500,500000,4103.8,2015-01-10,2014-11-24,WEST
10687,344,7500,500000,4103.8,2015-01-10,2014-12-24,WEST
10688,344,7500,600000,6452.61,2010-01-01,2009-02-24,WEST
10689,345,7500,300000,3569.54,2006-10-13,2005-06-22,WEST
10690,346,5000,500000,2592.58,2007-01-24,2006-07-23,EAST
10690,346,5000,500000,2592.58,2007-01-24,2006-08-22,EAST
10690,346,5000,500000,2592.58,2007-01-24,2006-09-21,EAST
10690,346,5000,500000,2592.58,2007-01-24,2006-10-21,EAST
10690,346,5000,500000,2592.58,2007-01-24,2006-11-20,EAST
10691,346,15000,300000,10879.66,2008-06-07,2007-04-02,EAST
10692,346,12500,500000,3462.81,2018-09-22,2018-07-14,EAST
10693,347,25000,200000,7496.12,2008-07-03,2007-12-19,EAST
10693,347,25000,200000,7496.12,2008-07-03,2008-01-18,EAST
10693,347,25000,200000,7496.12,2008-07-03,2008-02-17,EAST
10694,348,25000,200000,17882.3,2006-03-24,2005-04-21,EAST
10694,348,25000,200000,17882.3,2006-03-24,2005-05-21,EAST
10695,348,7500,300000,5488.28,2021-09-14,2020-11-13,EAST
10695,348,7500,300000,5488.28,2021-09-14,2020-12-13,EAST
10695,348,7500,300000,5488.28,2021-09-14,2021-01-12,EAST
10695,348,7500,300000,5488.28,2021-09-14,2021-02-11,EAST
10696,348,10000,500000,3706.66,2009-01-15,2008-08-29,EAST
10696,348,10000,500000,3706.66,2009-01-15,2008-09-28,EAST
10696,348,10000,500000,3706.66,2009-01-15,2008-10-28,EAST
10697,349,5000,200000,1155.84,2020-05-24,2019-01-28,WEST
10697,349,5000,200000,1155.84,2020-05-24,2019-02-27,WEST
10697,349,5000,200000,1155.84,2020-05-24,2019-03-29,WEST
10698,349,15000,1000000,4489.27,2012-05-26,2011-08-28,WEST
10699,349,12500,500000,5591.46,2005-11-28,2005-07-16,WEST
10699,349,12500,500000,5591.46,2005-11-28,2005-08-15,WEST
10699,349,12500,500000,5591.46,2005-11-28,2005-09-14,WEST
10700,350,20000,800000,16622.61,2021-09-01,2020-05-08,SOUTH
10700,350,20000,800000,16622.61,2021-09-01,2020-06-07,SOUTH
10700,350,20000,800000,16622.61,2021-09-01,2020-07-07,SOUTH
10700,350,20000,800000,16622.61,2021-09-01,2020-08-06,SOUTH
10700,350,20000,800000,16622.61,2021-09-01,2020-09-05,SOUTH
10701,350,7500,200000,3375.87,2009-05-13,2008-10-21,SOUTH
10701,350,7500,200000,3375.87,2009-05-13,2008-11-20,SOUTH
10701,350,7500,200000,3375.87,2009-05-13,2008-12-20,SOUTH
10702,351,5000,200000,1528.86,2008-08-31,2007-08-28,SOUTH
10702,351,5000,200000,1528.86,2008-08-31,2007-09-27,SOUTH
10702,351,5000,200000,1528.86,2008-08-31,2007-10-27,SOUTH
10702,351,5000,200000,1528.86,2008-08-31,2007-11-26,SOUTH
10702,351,5000,200000,1528.86,2008-08-31,2007-12-26,SOUTH
10703,351,15000,300000,7465.07,2018-01-05,2016-11-24,SOUTH
10703,351,15000,300000,7465.07,2018-01-05,2016-12-24,SOUTH
10704,351,10000,200000,8413.64,2019-07-23,2019-01-06,SOUTH
10704,351,10000,200000,8413.64,2019-07-23,2019-02-05,SOUTH
10704,351,10000,200000,8413.64,2019-07-23,2019-03-07,SOUTH
10704,351,10000,200000,8413.64,2019-07-23,2019-04-06,SOUTH
10705,352,25000,200000,5038.13,2012-03-22,2010-12-15,EAST
10705,352,25000,200000,5038.13,2012-03-22,2011-01-14,EAST
10705,352,25000,200000,5038.13,2012-03-22,2011-02-13,EAST
10705,352,25000,200000,5038.13,2012-03-22,2011-03-15,EAST
10706,352,10000,300000,5126.87,2020-06-02,2019-09-17,EAST
10706,352,10000,300000,5126.87,2020-06-02,2019-10-17,EAST
10706,352,10000,300000,5126.87,2020-06-02,2019-11-16,EAST
10706,352,10000,300000,5126.87,2020-06-02,2019-12-16,EAST
10706,352,10000,300000,5126.87,2020-06-02,2020-01-15,EAST
10707,352,15000,500000,5924.0,2007-09-11,2006-07-06,EAST
10708,353,25000,500000,10588.03,2008-07-08,2007-11-11,WEST
10708,353,25000,500000,10588.03,2008-07-08,2007-12-11,WEST
10709,354,15000,1000000,6501.38,2021-08-10,2020-07-21,NORTH
10709,354,15000,1000000,6501.38,2021-08-10,2020-08-20,NORTH
10709,354,15000,1000000,6501.38,2021-08-10,2020-09-19,NORTH
10709,354,15000,1000000,6501.38,2021-08-10,2020-10-19,NORTH
10710,354,15000,500000,8604.59,2014-07-07,2013-08-06,NORTH
10710,354,15000,500000,8604.59,2014-07-07,2013-09-05,NORTH
10711,355,5000,600000,2476.44,2011-05-01,2010-03-01,WEST
10711,355,5000,600000,2476.44,2011-05-01,2010-03-31,WEST
10711,355,5000,600000,2476.44,2011-05-01,2010-04-30,WEST
10712,355,7500,800000,2734.76,2020-11-03,2020-07-22,WEST
10712,355,7500,800000,2734.76,2020-11-03,2020-08-21,WEST
10712,355,7500,800000,2734.76,2020-11-03,2020-09-20,WEST
10712,355,7500,800000,2734.76,2020-11-03,2020-10-20,WEST
10712,355,7500,800000,2734.76,2020-11-03,2020-11-19,WEST
10713,355,10000,600000,8703.31,2010-05-22,2009-07-24,WEST
10713,355,10000,600000,8703.31,2010-05-22,2009-08-23,WEST
10714,356,25000,1000000,18626.32,2014-03-19,2012-11-01,NORTH
10714,356,25000,1000000,18626.32,2014-03-19,2012-12-01,NORTH
10714,356,25000,1000000,18626.32,2014-03-19,2012-12-31,NORTH
10715,357,25000,1000000,22006.84,2016-04-06,2015-04-30,SOUTH
10715,357,25000,1000000,22006.84,2016-04-06,2015-05-30,SOUTH
10715,357,25000,1000000,22006.84,2016-04-06,2015-06-29,SOUTH
10716,358,5000,800000,1410.33,2010-01-31,2009-09-23,EAST
10717,358,5000,800000,2300.89,2014-03-24,2013-06-20,EAST
10717,358,5000,800000,2300.89,2014-03-24,2013-07-20,EAST
10717,358,5000,800000,2300.89,2014-03-24,2013-08-19,EAST
10718,359,5000,500000,3078.74,2021-03-15,2019-11-13,EAST
10718,359,5000,500000,3078.74,2021-03-15,2019-12-13,EAST
10718,359,5000,500000,3078.74,2021-03-15,2020-01-12,EAST
10719,359,10000,300000,3715.32,2005-12-14,2005-09-05,EAST
10719,359,10000,300000,3715.32,2005-12-14,2005-10-05,EAST
10720,359,7500,1000000,3966.26,2018-03-09,2017-10-07,EAST
10720,359,7500,1000000,3966.26,2018-03-09,2017-11-06,EAST
10720,359,7500,1000000,3966.26,2018-03-09,2017-12-06,EAST
10720,359,7500,1000000,3966.26,2018-03-09,2018-01-05,EAST
10720,359,7500,1000000,3966.26,2018-03-09,2018-02-04,EAST
10721,360,12500,500000,5451.7,2021-11-04,2020-09-01,WEST
10721,360,12500,500000,5451.7,2021-11-04,2020-10-01,WEST
10721,360,12500,500000,5451.7,2021-11-04,2020-10-31,WEST
10721,360,12500,500000,5451.7,2021-11-04,2020-11-30,WEST
10722,361,7500,200000,4872.88,2012-10-31,2011-06-08,WEST
10723,361,7500,200000,5871.57,2009-08-11,2008-11-22,WEST
10723,361,7500,200000,5871.57,2009-08-11,2008-12-22,WEST
10723,361,7500,200000,5871.57,2009-08-11,2009-01-21,WEST
10723,361,7500,200000,5871.57,2009-08-11,2009-02-20,WEST
10723,361,7500,200000,5871.57,2009-08-11,2009-03-22,WEST
10724,361,25000,400000,15011.14,2018-11-18,2017-06-06,WEST
10725,362,10000,200000,4642.92,2015-05-26,2014-07-03,NORTH
10725,362,10000,200000,4642.92,2015-05-26,2014-08-02,NORTH
10725,362,10000,200000,4642.92,2015-05-26,2014-09-01,NORTH
10725,362,10000,200000,4642.92,2015-05-26,2014-10-01,NORTH
10726,362,15000,200000,7119.06,2010-03-23,2009-10-02,NORTH
10727,363,25000,800000,13354.78,2019-05-23,2018-07-28,WEST
10727,363,25000,800000,13354.78,2019-05-23,2018-08-27,WEST
10727,363,25000,800000,13354.78,2019-05-23,2018-09-26,WEST
10727,363,25000,800000,13354.78,2019-05-23,2018-10-26,WEST
10728,363,5000,1000000,3263.27,2014-03-21,2013-07-14,WEST
10728,363,5000,1000000,3263.27,2014-03-21,2013-08-13,WEST
10729,363,5000,200000,3111.17,2011-09-23,2011-01-21,WEST
10729,363,5000,200000,3111.17,2011-09-23,2011-02-20,WEST
10730,364,7500,600000,1842.93,2010-09-08,2010-05-17,NORTH
10730,364,7500,600000,1842.93,2010-09-08,2010-06-16,NORTH
10730,364,7500,600000,1842.93,2010-09-08,2010-07-16,NORTH
10730,364,7500,600000,1842.93,2010-09-08,2010-08-15,NORTH
10731,364,7500,600000,4851.54,2005-09-10,2005-03-31,NORTH
10731,364,7500,600000,4851.54,2005-09-10,2005-04-30,NORTH
10731,364,7500,600000,4851.54,2005-09-10,2005-05-30,NORTH
10731,364,7500,600000,4851.54,2005-09-10,2005-06-29,NORTH
10731,364,7500,600000,4851.54,2005-09-10,2005-07-29,NORTH
10732,365,15000,600000,8919.26,2011-04-07,2011-01-15,NORTH
10732,365,15000,600000,8919.26,2011-04-07,2011-02-14,NORTH
10732,365,15000,600000,8919.26,2011-04-07,2011-03-16,NORTH
10732,365,15000,600000,8919.26,2011-04-07,2011-04-15,NORTH
10732,365,15000,600000,8919.26,2011-04-07,2011-05-15,NORTH
10733,366,5000,400000,4431.9,2006-04-03,2006-01-29,WEST
10733,366,5000,400000,4431.9,2006-04-03,2006-02-28,WEST
10733,366,5000,400000,4431.9,2006-04-03,2006-03-30,WEST
10733,366,5000,400000,4431.9,2006-04-03,2006-04-29,WEST
10733,366,5000,400000,4431.9,2006-04-03,2006-05-29,WEST
10734,366,7500,400000,3550.87,2015-02-23,2013-12-06,WEST
10734,366,7500,400000,3550.87,2015-02-23,2014-01-05,WEST
10734,366,7500,400000,3550.87,2015-02-23,2014-02-04,WEST
10734,366,7500,400000,3550.87,2015-02-23,2014-03-06,WEST
10735,367,5000,400000,4137.79,2021-06-30,2020-10-05,EAST
10735,367,5000,400000,4137.79,2021-06-30,2020-11-04,EAST
10735,367,5000,400000,4137.79,2021-06-30,2020-12-04,EAST
10735,367,5000,400000,4137.79,2021-06-30,2021-01-03,EAST
10735,367,5000,400000,4137.79,2021-06-30,2021-02-02,EAST
10736,367,25000,1000000,5414.49,2007-08-22,2007-04-08,EAST
10736,367,25000,1000000,5414.49,2007-08-22,2007-05-08,EAST
10736,367,25000,1000000,5414.49,2007-08-22,2007-06-07,EAST
10737,368,10000,300000,6776.62,2018-07-12,2018-02-25,WEST
10738,368,20000,300000,7019.06,2020-06-10,2019-01-15,WEST
10738,368,20000,300000,7019.06,2020-06-10,2019-02-14,WEST
10738,368,20000,300000,7019.06,2020-06-10,2019-03-16,WEST
10738,368,20000,300000,7019.06,2020-06-10,2019-04-15,WEST
10738,368,20000,300000,7019.06,2020-06-10,2019-05-15,WEST
10739,369,15000,800000,9839.65,2009-08-18,2008-08-12,NORTH
10739,369,15000,800000,9839.65,2009-08-18,2008-09-11,NORTH
10739,369,15000,800000,9839.65,2009-08-18,2008-10-11,NORTH
10739,369,15000,800000,9839.65,2009-08-18,2008-11-10,NORTH
10739,369,15000,800000,9839.65,2009-08-18,2008-12-10,NORTH
10740,369,10000,400000,6364.3,2015-09-15,2015-01-14,NORTH
10740,369,10000,400000,6364.3,2015-09-15,2015-02-13,NORTH
10741,369,25000,800000,9184.44,2006-08-09,2005-11-24,NORTH
10741,369,25000,800000,9184.44,2006-08-09,2005-12-24,NORTH
10742,370,15000,800000,4022.76,2007-07-18,2006-09-07,EAST
10743,370,15000,1000000,11205.18,2009-06-25,2008-03-14,EAST
10744,370,12500,400000,10672.99,2016-08-04,2016-03-11,EAST
10744,370,12500,400000,10672.99,2016-08-04,2016-04-10,EAST
10744,370,12500,400000,10672.99,2016-08-04,2016-05-10,EAST
10745,371,10000,400000,2497.94,2011-07-28,2011-04-14,EAST
10746,372,10000,1000000,5094.32,2012-03-06,2010-10-15,SOUTH
10747,372,12500,200000,10016.28,2008-06-15,2007-10-13,SOUTH
10747,372,12500,200000,10016.28,2008-06-15,2007-11-12,SOUTH
10747,372,12500,200000,10016.28,2008-06-15,2007-12-12,SOUTH
10747,372,12500,200000,10016.28,2008-06-15,2008-01-11,SOUTH
10748,372,20000,300000,9134.25,2014-12-15,2014-03-05,SOUTH
10748,372,20000,300000,9134.25,2014-12-15,2014-04-04,SOUTH
10748,372,20000,300000,9134.25,2014-12-15,2014-05-04,SOUTH
10749,373,20000,500000,10301.29,2014-04-04,2013-05-20,WEST
10749,373,20000,500000,10301.29,2014-04-04,2013-06-19,WEST
10749,373,20000,500000,10301.29,2014-04-04,2013-07-19,WEST
10749,373,20000,500000,10301.29,2014-04-04,2013-08-18,WEST
10749,373,20000,500000,10301.29,2014-04-04,2013-09-17,WEST
10750,373,5000,800000,1856.86,2020-03-11,2018-12-03,WEST
10751,373,25000,200000,11576.88,2005-10-01,2005-03-07,WEST
10751,373,25000,200000,11576.88,2005-10-01,2005-04-06,WEST
10751,373,25000,200000,11576.88,2005-10-01,2005-05-06,WEST
10751,373,25000,200000,11576.88,2005-10-01,2005-06-05,WEST
10751,373,25000,200000,11576.88,2005-10-01,2005-07-05,WEST
10752,374,12500,1000000,8355.07,2007-06-13,2006-08-21,EAST
10752,374,12500,1000000,8355.07,2007-06-13,2006-09-20,EAST
10752,374,12500,1000000,8355.07,2007-06-13,2006-10-20,EAST
10752,374,12500,1000000,8355.07,2007-06-13,2006-11-19,EAST
10752,374,12500,1000000,8355.07,2007-06-13,2006-12-19,EAST
10753,374,20000,600000,15456.06,2016-11-15,2015-06-14,EAST
10754,374,20000,200000,17433.67,2008-05-17,2006-12-05,EAST
10754,374,20000,200000,17433.67,2008-05-17,2007-01-04,EAST
10754,374,20000,200000,17433.67,2008-05-17,2007-02-03,EAST
10755,375,10000,200000,4396.96,2010-01-31,2009-06-23,EAST
10755,375,10000,200000,4396.96,2010-01-31,2009-07-23,EAST
10755,375,10000,200000,4396.96,2010-01-31,2009-08-22,EAST
10756,375,20000,800000,5600.57,2016-09-26,2015-11-28,EAST
10756,375,20000,800000,5600.57,2016-09-26,2015-12-28,EAST
10757,376,12500,300000,4367.86,2018-04-15,2017-03-24,EAST
10757,376,12500,300000,4367.86,2018-04-15,2017-04-23,EAST
10757,376,12500,300000,4367.86,2018-04-15,2017-05-23,EAST
10757,376,12500,300000,4367.86,2018-04-15,2017-06-22,EAST
10757,376,12500,300000,4367.86,2018-04-15,2017-07-22,EAST
10758,376,25000,500000,21388.04,2005-12-14,2005-09-14,EAST
10758,376,25000,500000,21388.04,2005-12-14,2005-10-14,EAST
10758,376,25000,500000,21388.04,2005-12-14,2005-11-13,EAST
10758,376,25000,500000,21388.04,2005-12-14,2005-12-13,EAST
10759,377,5000,300000,1080.3,2016-12-31,2015-08-15,WEST
10759,377,5000,300000,1080.3,2016-12-31,2015-09-14,WEST
10759,377,5000,300000,1080.3,2016-12-31,2015-10-14,WEST
